car_brand;body_type;condition;num_seats;num_doors;mileage;first_reg;power_kW;transmission;displacement;fuel;fuel_eff;color;seller;brand;model;model_details;price;year_built;num_owners;co2_emission_gpkm;fuel_eff_combi_lpkm;fuel_eff_city_lpkm;fuel_eff_highway_lpkm
bmw;Limousine;Annual_cars;5;4;27901;04/2021;245;Automatic;2998.0;Super95_91_PF;7 l/100 km (komb.)9 l/100 km (innerorts)5 l/100 km (außerorts);Black;Retailer;BMW ;540;i xDrive M Sport Head-Up GSD DA Prof. Standh.;60990;2020;1;152;7;9;5
bmw;Limousine;Annual_cars;5;4;29559;08/2021;210;Automatic;2993.0;Diesel_PF;5 l/100 km (komb.)6,3 l/100 km (innerorts)4,2 l/100 km (außerorts);Grey;Retailer;BMW ;530;d xDrive Limousine M Sportpaket Head-Up HiFi;66990;2021;1;131;5;6;4
bmw;Limousine;Used_cars;5;4;8785;06/2021;210;Automatic;2993.0;Diesel_PF;4,5 l/100 km (komb.)5,8 l/100 km (innerorts)3,7 l/100 km (außerorts);Grey;Retailer;BMW ;530;d Navi Leder Glasdach Bluetooth PDC MP3 Schn.;64990;2021;1;118;4;5;3
bmw;Limousine;Annual_cars;5;4;8199;07/2021;250;Automatic;2993.0;Diesel_PF;5,3 l/100 km (komb.)7,2 l/100 km (innerorts)4,2 l/100 km (außerorts);White;Retailer;BMW ;340;M340d xDrive Limousine HUD HK Laserlicht DAB;63450;2021;1;139;5;7;4
bmw;Kombi;Annual_cars;5;5;26470;04/2021;185;Automatic;1998.0;Super95_91;5,8 l/100 km (komb.)7 l/100 km (innerorts)5,1 l/100 km (außerorts);Grey;Retailer;BMW ;530;i Touring M Sportpaket Head-Up HiFi DAB WLAN;61750;2021;1;133;5;7;5
bmw;Limousine;Annual_cars;5;4;27372;03/2021;245;Automatic;2998.0;Super95_91;6,5 l/100 km (komb.)8,5 l/100 km (innerorts)5,4 l/100 km (außerorts);Grey;Retailer;BMW ;540;i M Sportpaket Head-Up HiFi AHK LCI;60960;2021;1;150;6;8;5
bmw;Cabrio;Annual_cars;2;2;8097;05/2021;250;Automatic;2998.0;Super95_PF;7,2 l/100 km (komb.)9,2 l/100 km (innerorts)6 l/100 km (außerorts);Black;Retailer;BMW ;Z4;M40i HEAD UP NAVI PROF LED ACC  ALARM LENKRADHEIZU;64784;2021;1;164;7;9;6
bmw;Cabrio;Used_cars;2;2;5948;07/2021;250;Automatic;2998.0;Super95_PF;7,2 l/100 km (komb.)9,2 l/100 km (innerorts)6 l/100 km (außerorts);Black;Retailer;BMW ;Z4;M40i A Head-Up HK HiFi DAB LED WLAN RFK Shz;61999;2021;1;164;7;9;6
bmw;SUV;Used_cars;5;5;28995;07/2021;264;Automatic;2998.0;Super95_E10_PF;8 l/100 km (komb.)9,7 l/100 km (innerorts)6,5 l/100 km (außerorts);Black;Retailer;BMW ;X4;M40i Navi Leder Tempom.aktiv Panoramadach Bluetoot;64868;2021;1;184;8;9;6
bmw;Kombi;Annual_cars;5;5;12154;02/2021;215;Automatic;1998.0;Super95_PF;2 l/100 km (komb.);Black;Retailer;BMW ;530;"e iPerformance M Sport ""Prämienfähig"" Pano ACC  -";69980;2021;1;46;2;0;0
bmw;Kombi;Annual_cars;5;5;8600;08/2021;215;Automatic;1998.0;Super95;1,9 l/100 km (komb.);Grey;Retailer;BMW ;330;e xDrive Touring M Sport HUD BAFA 3750€ LCProf Las;61790;2021;1;43;1;0;0
bmw;Coupe;Used_cars;4;2;4900;07/2021;302;Automatic;2979.0;Super95_91;9,2 l/100 km (komb.)11,5 l/100 km (innerorts)7,8 l/100 km (außerorts);Black;Retailer;BMW ;M2;Coupe Competition DKG~LED~KAMERA~EL.GSD~HIFI;69199;2021;1;209;9;11;7
bmw;Kombi;Annual_cars;5;5;27435;05/2021;250;Automatic;2993.0;Diesel_PF;5,7 l/100 km (komb.)7,5 l/100 km (innerorts)4,7 l/100 km (außerorts);Blue;Retailer;BMW ;M3;40d xDrive Touring Aut. EU6d Laser Navi GSD;69850;2021;1;150;5;7;4
bmw;Coupe;Annual_cars;5;5;28400;07/2021;250;Automatic;2993.0;Diesel_PF;5,9 l/100 km (komb.)7,2 l/100 km (innerorts)5,2 l/100 km (außerorts);Black;Retailer;BMW ;X4 M;40d   Head-Up HiFi DAB LED WLAN Standhzg.;69900;2021;1;156;5;7;5
bmw;Kombi;Annual_cars;5;5;12023;09/2021;275;Automatic;2998.0;Super95_PF;7,6 l/100 km (komb.)9,7 l/100 km (innerorts)6,3 l/100 km (außerorts);Black;Retailer;BMW ;340;iA Touring xDrive StHz AHK GSD DA PA HUD h/k Laser;69690;2021;1;172;7;9;6
bmw;Limousine;Used_cars;5;4;17900;03/2021;210;Automatic;2993.0;Diesel;5 l/100 km (komb.)6,3 l/100 km (innerorts)4,2 l/100 km (außerorts);Grey;Retailer;BMW ;530;d A xDrive Lim. M Sport,SD,ACC,Laser,Rfk,HIFI;68190;2021;1;167;5;6;4
bmw;Kombi;Annual_cars;5;5;18000;06/2021;245;Automatic;2998.0;Super95_E10;7 l/100 km (komb.)9,1 l/100 km (innerorts)5,7 l/100 km (außerorts);Silver;Retailer;BMW ;540;i xDrive Touring Head-Up Pano Laser Standhzg.;64580;2021;1;159;7;9;5
bmw;Limousine;Demonstration_cars;5;4;5280;11/2021;140;Automatic;1995.0;Diesel;4,3 l/100 km (komb.)5,1 l/100 km (innerorts)3,9 l/100 km (außerorts);Grey;Retailer;BMW ;520;d xDrive Limousine AHK M-Sport Innovation;64920;2021;1;114;4;5;3
bmw;Limousine;Annual_cars;5;4;3000;08/2021;275;Automatic;2998.0;Super95_91;6,6 l/100 km (komb.)8,5 l/100 km (innerorts)5,5 l/100 km (außerorts);Grey;Retailer;BMW ;340;xDrive M Sport // LASER H&K HUD KAM 19ZOLL;63990;2021;1;152;6;8;5
bmw;SUV;Annual_cars;5;5;17132;07/2021;250;Automatic;2993.0;Diesel_PF;5,9 l/100 km (komb.)7,2 l/100 km (innerorts)5,2 l/100 km (außerorts);Black;Retailer;BMW ;X3 M;40d Head-Up HiFi DAB LED Standhzg. AHK;66890;2021;1;155;5;7;5
bmw;Coupe;Annual_cars;5;5;28756;07/2021;210;Automatic;2993.0;Diesel_PF;5,4 l/100 km (komb.)6,6 l/100 km (innerorts)4,8 l/100 km (außerorts);Black;Retailer;BMW ;X4;xDrive30d / UPE: 84539,98 €* Head-Up HiFi;66490;2021;1;143;5;6;4
bmw;Limousine;Used_cars;5;4;17938;03/2021;210;Automatic;2993.0;Diesel_PF;4,7 l/100 km (komb.)5,9 l/100 km (innerorts)3,9 l/100 km (außerorts);Grey;Retailer;BMW ;530;dA Limousine Leas ab 769 - M Sport DA  StHz adapFW;62999;2021;1;123;4;5;3
bmw;Limousine;Annual_cars;5;4;10600;08/2021;215;Automatic;1998.0;Super95;1,8 l/100 km (komb.);Black;Retailer;BMW ;330;e xDrive Limousine Sport Line BAFA 3750€  HUD LCP;61980;2021;1;41;1;0;0
bmw;SUV;Annual_cars;5;5;192;04/2021;140;Automatic;1995.0;Diesel_PF;6,5 l/100 km (komb.)7,9 l/100 km (innerorts)6,5 l/100 km (außerorts);Grey;Retailer;BMW ;X3;xDrive20d Modell M Sport *Jahreswagen*;63950;2021;1;171;6;7;6
bmw;Cabrio;Used_cars;2;2;5960;04/2021;250;Automatic;2998.0;Super95_E10;7,2 l/100 km (komb.)9,2 l/100 km (innerorts)6 l/100 km (außerorts);Black;Retailer;BMW ;Z4 M;ACC 40i HUD DAB 19Zoll elekt.SitzeRückfahrk;61900;2021;1;182;7;9;6
bmw;Kombi;Annual_cars;5;5;9382;08/2021;250;Automatic;2993.0;Diesel_PF;5,7 l/100 km (komb.)7,5 l/100 km (innerorts)4,7 l/100 km (außerorts);Grey;Retailer;BMW ;340;M340d xDrive Touring Head-Up HiFi DAB LED WLAN;68450;2021;1;150;5;7;4
bmw;Kombi;Used_cars;5;5;5896;03/2021;214;Automatic;1998.0;Super95_PF;0 l/100 km (komb.)0 l/100 km (innerorts)0 l/100 km (außerorts);Grey;Retailer;BMW ;330;"e xDrive Touring M Sportpaket*19""LMR*Laser*";61790;2021;1;43;0;0;0
bmw;Coupe;Used_cars;4;2;28195;04/2021;275;Automatic;2998.0;Super95;6,8 l/100 km (komb.)8,6 l/100 km (innerorts)5,7 l/100 km (außerorts);Black;Retailer;BMW ;440;xDrive Coupe ,LiveCptProf.,HeadUp,Harm&Kar.,Parkas;63970;2021;1;155;6;8;5
bmw;SUV;Demonstration_cars;5;5;4091;08/2021;215;Automatic;1998.0;Super95;2,2 l/100 km (komb.);Grey;Retailer;BMW ;X3;xDrive30e M Sport AHK 21Zoll DAB Panorama;67489;2021;1;50;2;0;0
bmw;Kombi;Annual_cars;5;4;28315;06/2021;210;Automatic;2993.0;Diesel_PF;5,2 l/100 km (komb.)6,5 l/100 km (innerorts)4,5 l/100 km (außerorts);White;Retailer;BMW ;530;dA xDrive Touring Leas ab 969 DA  LASER AHK StHz K;63444;2021;1;137;5;6;4
bmw;Kombi;Annual_cars;5;4;11965;06/2021;215;Automatic;1998.0;Super95_91;1,9 l/100 km (komb.)0,1 l/100 km (innerorts)0,1 l/100 km (außerorts);Black;Retailer;BMW ;330;eA xDrive,M-Sport,LiCoP,HUD,Laser,AHK,SurrV;64949;2021;1;44;1;0;0
bmw;SUV;Used_cars;5;5;19562;01/2021;135;Automatic;1998.0;Super95_E10_PF;2,4 l/100 km (komb.)2,4 l/100 km (innerorts)2,4 l/100 km (außerorts);Blue;Retailer;BMW ;X3;xDrive 30e X-Line PANO+NAVI+HUD+LEDER+LED+;60950;2021;1;54;2;2;2
bmw;Cabrio;Annual_cars;2;2;14602;06/2021;250;Automatic;2998.0;Super95;7,2 l/100 km (komb.)9,2 l/100 km (innerorts)6 l/100 km (außerorts);Black;Retailer;BMW ;Z4 M;40i 19''M ad. M-FW elSitze HUD adLED ParkAss LCPro;61275;2021;1;164;7;9;6
bmw;Cabrio;Used_cars;2;2;5960;04/2021;250;Automatic;2998.0;Super95_E10;7,2 l/100 km (komb.)9,2 l/100 km (innerorts)6 l/100 km (außerorts);Black;Retailer;BMW ;Z4;ACC M40i HUD DAB 19Zoll elektr.SitzeRückfahrk;61900;2021;1;182;7;9;6
bmw;Kombi;Demonstration_cars;5;5;5369;11/2021;140;Automatic;1995.0;Diesel_PF;4,5 l/100 km (komb.)5,1 l/100 km (innerorts)4,2 l/100 km (außerorts);Grey;Retailer;BMW ;520;d Touring M Sportpaket HuD AHK LASER DA Prof.;61800;2021;1;119;4;5;4
bmw;Kombi;Used_cars;5;5;29255;08/2021;250;Automatic;2993.0;Diesel_PF;5,4 l/100 km (komb.)6,8 l/100 km (innerorts)4,7 l/100 km (außerorts);White;Retailer;BMW ;540;d xDrive M Sport Touring Laserlicht Panoramadach A;67990;2021;1;143;5;6;4
bmw;SUV;Used_cars;5;5;15000;05/2021;210;Automatic;2993.0;Diesel_PF;5,1 l/100 km (komb.)6,3 l/100 km (innerorts)4,5 l/100 km (außerorts);White;Retailer;BMW ;X4;xDrive 30d Aut. M Sport X NAVI~PANO~LED~HUD;62977;2021;1;136;5;6;4
bmw;Kombi;Annual_cars;5;5;15541;08/2021;140;Automatic;1995.0;Diesel_PF;4,6 l/100 km (komb.)5,3 l/100 km (innerorts)4,2 l/100 km (außerorts);Blue;Retailer;BMW ;520;d xDrive Touring M-Sport HK GARANTIE-08/2026!;62940;2021;1;120;4;5;4
bmw;Kombi;Used_cars;5;4;5600;06/2021;275;Automatic;2998.0;Super95;6,9 l/100 km (komb.)8,8 l/100 km (innerorts)5,8 l/100 km (außerorts);Black;Retailer;BMW ;340;xDrive Touring/PANO-D/AHK/HUD/H&K/M-SITZE;67900;2021;1;157;6;8;5
bmw;Limousine;Annual_cars;5;4;7468;07/2021;210;Automatic;2993.0;Diesel_PF;4,5 l/100 km (komb.)5,8 l/100 km (innerorts)3,7 l/100 km (außerorts);White;Retailer;BMW ;530;d Limousine Luxury Line / UPE: 82478,90 €;61880;2021;1;118;4;5;3
bmw;Kombi;Annual_cars;5;5;15186;06/2021;250;Automatic;2993.0;Diesel_PF;5,7 l/100 km (komb.)7,5 l/100 km (innerorts)4,7 l/100 km (außerorts);Blue;Retailer;BMW ;340;M340d xDrive Touring / UPE: 84829,15 €* Head-Up;65880;2021;1;150;5;7;4
bmw;Cabrio;Annual_cars;2;2;6990;05/2021;250;Automatic;2998.0;Super95;7,2 l/100 km (komb.)9,2 l/100 km (innerorts)6 l/100 km (außerorts);White;Retailer;BMW ;Z4;M40i ACC Alu19 HuD H&K LiveCoProf elSitze RFK;60950;2021;1;164;7;9;6
bmw;SUV;Used_cars;5;5;15000;06/2021;210;Automatic;2993.0;Diesel_PF;5,1 l/100 km (komb.)6,3 l/100 km (innerorts)4,5 l/100 km (außerorts);White;Retailer;BMW ;X4;xDrive 30d Aut. M Sport X NAVI~PANO~LED~HUD;62977;2021;1;136;5;6;4
bmw;Kombi;Used_cars;5;5;24335;02/2021;250;Automatic;2993.0;Diesel;5,7 l/100 km (komb.)7,5 l/100 km (innerorts)4,7 l/100 km (außerorts);Grey;Retailer;BMW ;340;Md xDrive T. LED NAVI HGSD HUD ACC 19'';65650;2021;1;150;5;7;4
bmw;Limousine;Annual_cars;5;4;29125;06/2021;245;Automatic;2998.0;Super95_PF;6,8 l/100 km (komb.)8,8 l/100 km (innerorts)5,7 l/100 km (außerorts);Grey;Retailer;BMW ;540;i xDrive Limousine Aut. Leas ab 825 - M Sport DA;61950;2020;1;156;6;8;5
bmw;Kombi;Used_cars;5;5;12390;02/2021;275;Automatic;2998.0;Super95;7 l/100 km (komb.)8,9 l/100 km (innerorts)5,9 l/100 km (außerorts);Black;Retailer;BMW ;340;xDr Tour DrASPro H&K PANO PARKASS AHK HUD;62890;2021;2;160;7;8;5
bmw;Coupe;Used_cars;4;2;28900;08/2021;275;Automatic;2998.0;Diesel_PF;7,1 l/100 km (komb.)6 l/100 km (innerorts)9 l/100 km (außerorts);Black;Retailer;BMW ;440;xDrive,LiveCockpitProf.,HeadUp,360°Kamera,Komfortz;63680;2021;1;163;7;6;9
bmw;Limousine;Annual_cars;5;4;6350;01/2021;210;Automatic;2993.0;Diesel;4,5 l/100 km (komb.)5,8 l/100 km (innerorts)3,7 l/100 km (außerorts);Black;Retailer;BMW ;530;d Limousine Sportpaket M Sportbr. Head-Up;65393;2021;1;118;4;5;3
bmw;Coupe;Annual_cars;5;5;16900;04/2021;210;Automatic;2993.0;Diesel_PF;5,1 l/100 km (komb.)6,3 l/100 km (innerorts)4,5 l/100 km (außerorts);Grey;Retailer;BMW ;X4;xDrive30d M Sport HUD LCProf LED AHK RFK HiFi;66980;2021;1;136;5;6;4
bmw;Cabrio;Used_cars;2;2;14999;07/2021;250;Automatic;2998.0;Super95_91;7,2 l/100 km (komb.)9,2 l/100 km (innerorts)6 l/100 km (außerorts);Red;Retailer;BMW ;Z4;M40i Roadster AUT./LED/NAVI PROF./HUD/CAM;60950;2021;1;164;7;9;6
bmw;Kombi;Used_cars;5;5;30196;06/2021;250;Automatic;2993.0;Diesel_PF;5,4 l/100 km (komb.)6,6 l/100 km (innerorts)4,5 l/100 km (außerorts);White;Retailer;BMW ;540;d xDrive Touring M Sportpaket*Pano*Laser*HUD*;69890;2021;1;143;5;6;4
bmw;Kombi;Annual_cars;5;4;24107;05/2021;245;Automatic;2998.0;Super95_PF;7,2 l/100 km (komb.)9,2 l/100 km (innerorts)6 l/100 km (außerorts);Grey;Retailer;BMW ;540;iA xDrive Touring Lease ab 740 AHK Stdhzg DAProf L;61880;2021;1;164;7;9;6
bmw;Limousine;Annual_cars;5;4;5973;02/2021;250;Automatic;2993.0;Diesel;5,3 l/100 km (komb.)7,2 l/100 km (innerorts)4,2 l/100 km (außerorts);White;Retailer;BMW ;340;M340d xDrive Automatik Navi Laser Innovation Hea;63930;2021;1;139;5;7;4
bmw;SUV;Used_cars;5;5;7295;09/2021;210;Automatic;2993.0;Diesel_PF;5,2 l/100 km (komb.)6,4 l/100 km (innerorts)4,6 l/100 km (außerorts);Black;Retailer;BMW ;X3;xDrive30d () M Sport Head-Up HiFi DAB LED;60990;2021;1;137;5;6;4
bmw;Kombi;Used_cars;5;4;13200;03/2021;215;Automatic;1998.0;Super95_91;2,2 l/100 km (komb.);Grey;Retailer;BMW ;530;e xd Touring / M Sport / Panorama;61980;2021;1;44;2;0;0
bmw;Cabrio;Demonstration_cars;4;2;12000;11/2021;210;Automatic;2993.0;Diesel;5,6 l/100 km (komb.)7,9 l/100 km (innerorts)4,8 l/100 km (außerorts);Black;Retailer;BMW ;430;d Cabrio HUD DAB UPE: 82.000€;67890;2021;1;148;5;7;4
bmw;Limousine;Annual_cars;4;4;5439;04/2021;275;Automatic;2998.0;Super95_91_PF;6,6 l/100 km (komb.)8,5 l/100 km (innerorts)5,5 l/100 km (außerorts);Blue;Retailer;BMW ;340;M340i xDrive Limousine M Sportsitze HK HUD ACC GSD;62890;2021;1;152;6;8;5
bmw;Kombi;Used_cars;5;4;29140;07/2021;250;Automatic;2993.0;Diesel;5,4 l/100 km (komb.)7,2 l/100 km (innerorts)4,3 l/100 km (außerorts);Blue;Retailer;BMW ;340;M340d Touring Individual Laser M-Sitze H&K StHz;68950;2021;1;141;5;7;4
bmw;Cabrio;Annual_cars;2;2;15969;07/2021;250;Automatic;2998.0;Super95;7,2 l/100 km (komb.)9,2 l/100 km (innerorts)6 l/100 km (außerorts);Black;Retailer;BMW ;Z4 M;40i 19'' ad.M-FW elSitze HUD ParkAss ACC adLED LCP;60875;2021;1;164;7;9;6
bmw;Kombi;Annual_cars;5;5;30000;04/2021;275;Automatic;2998.0;Super95_91_PF;6,9 l/100 km (komb.)8,8 l/100 km (innerorts)5,8 l/100 km (außerorts);Black;Retailer;BMW ;340;M340i xDrive Touring Head-Up HiFi DAB LED WLAN;62750;2021;1;157;6;8;5
bmw;Kombi;Annual_cars;5;5;23704;06/2021;140;Automatic;1995.0;Diesel_PF;4,5 l/100 km (komb.)5,1 l/100 km (innerorts)4,2 l/100 km (außerorts);Grey;Retailer;BMW ;520;d Touring M Sportpaket Head-Up DAB WLAN;66850;2021;1;119;4;5;4
bmw;Kombi;Annual_cars;5;5;19658;06/2021;275;Automatic;2998.0;Super95;6,9 l/100 km (komb.)8,8 l/100 km (innerorts)5,8 l/100 km (außerorts);Blue;Retailer;BMW ;340;i xDrive Touring StandHZG H/K Laser elSitze HUD AC;62875;2021;1;157;6;8;5
bmw;Coupe;Used_cars;4;2;24966;07/2021;210;Automatic;2993.0;Diesel_PF;5,1 l/100 km (komb.)6,1 l/100 km (innerorts)4,5 l/100 km (außerorts);Black;Retailer;BMW ;430;d xDrive,M-Sport,LiveCockpitProf.,360°Kamera,HeadU;66890;2021;1;134;5;6;4
bmw;Limousine;Annual_cars;5;4;3300;01/2021;210;Automatic;2993.0;Diesel_PF;4,7 l/100 km (komb.)5,9 l/100 km (innerorts)3,9 l/100 km (außerorts);Blue;Retailer;BMW ;530;d Limousine Head-Up HiFi DAB LED WLAN GSD;64910;2021;1;123;4;5;3
bmw;Coupe;Used_cars;5;5;8375;06/2021;183;Automatic;2993.0;Diesel_PF;5,6 l/100 km (komb.)6,7 l/100 km (innerorts)4,9 l/100 km (außerorts);Black;Retailer;BMW ;X4;xDrive30d - M Sport HiFi DAB LED Pano.Dach;67509;2021;1;146;5;6;4
bmw;Limousine;Demonstration_cars;5;4;5654;08/2021;140;Automatic;1995.0;Diesel_PF;4,3 l/100 km (komb.)5 l/100 km (innerorts)3,9 l/100 km (außerorts);Grey;Retailer;BMW ;520;d M-Sportpaket NAVI LED W-LAN 1,99% EFF*;62900;2021;1;112;4;5;3
bmw;Cabrio;Annual_cars;2;2;1900;02/2021;250;Automatic;2998.0;Super95_PF;7,2 l/100 km (komb.)9,2 l/100 km (innerorts)6 l/100 km (außerorts);Black;Retailer;BMW ;Z4;M40i Head-Up HK HiFi DAB LED WLAN RFK Shz;64220;2021;1;164;7;9;6
bmw;Kombi;Used_cars;5;4;12900;03/2021;250;Automatic;2993.0;Diesel;5,4 l/100 km (komb.)7,2 l/100 km (innerorts)4,3 l/100 km (außerorts);Black;Retailer;BMW ;340;"M340d Touring Leder 19"" NAVI AHK Pano UPE 89T";63900;2021;1;141;5;7;4
bmw;Coupe;Annual_cars;5;5;28685;06/2021;250;Automatic;3000.0;Diesel_PF;5,9 l/100 km (komb.)7,2 l/100 km (innerorts)5,2 l/100 km (außerorts);Grey;Retailer;BMW ;X4 M;40d AHK Pano HuD ACC Standheiz. HiFi DAB;69900;2021;1;156;5;7;5
bmw;SUV;Annual_cars;5;4;14856;08/2021;185;Automatic;1998.0;Super95;6,7 l/100 km (komb.)7,6 l/100 km (innerorts)6,1 l/100 km (außerorts);Blue;Retailer;BMW ;X4;xDrive30iA,M-Sport,LiCoP,HUD,SurrV,ad.LED,AHK;60998;2021;1;172;6;7;6
bmw;SUV;Annual_cars;5;5;13225;07/2021;265;Automatic;2998.0;Super95_91_PF;8,1 l/100 km (komb.)9,9 l/100 km (innerorts)7,1 l/100 km (außerorts);Black;Retailer;BMW ;X3 M;40i AHK HUD HiFi DA PA ALED Pano;68890;2021;1;187;8;9;7
bmw;Limousine;Annual_cars;5;4;12742;06/2021;275;Automatic;2998.0;Super95_91_PF;6,6 l/100 km (komb.)8,5 l/100 km (innerorts)5,5 l/100 km (außerorts);Green;Retailer;BMW ;340;M340i xDrive M SPORTPAKET+INDIVIDUAL+LC PRO+HEAD U;67669;2021;1;152;6;8;5
bmw;Coupe;Annual_cars;4;2;15400;03/2021;190;Automatic;1998.0;Super95_91;5,9 l/100 km (komb.)7,4 l/100 km (innerorts)5 l/100 km (außerorts);Blue;Retailer;BMW ;430;i Coupé M Sportpaket Pro HUD LCP Laser ACC GSD;62850;2021;1;134;5;7;5
bmw;SUV;Annual_cars;5;5;29000;07/2021;265;Automatic;2998.0;Super95_E10;7,8 l/100 km (komb.)9,8 l/100 km (innerorts)6,6 l/100 km (außerorts);Black;Retailer;BMW ;X4 M;40i M Sport Standh. Pano AHK ACC;66580;2021;1;177;7;9;6
bmw;Limousine;Demonstration_cars;5;4;2400;12/2021;215;Automatic;1998.0;Super95_91_PF;2 l/100 km (komb.);Black;Retailer;BMW ;530;e iPerformance xDrive M Sport Laser HUD ACC DAB Hi;68412;2021;1;46;2;0;0
bmw;Coupe;Annual_cars;5;5;29190;06/2021;250;Automatic;2993.0;Diesel_PF;5,9 l/100 km (komb.)7,2 l/100 km (innerorts)5,2 l/100 km (außerorts);Grey;Retailer;BMW ;X4 M;40d M Sportpaket ACC PA AHK Standhzg. AHK Pano LED;69900;2021;1;156;5;7;5
bmw;SUV;Used_cars;5;5;33000;05/2021;215;Automatic;1998.0;Super95_E10_PF;2,4 l/100 km (komb.);Black;Retailer;BMW ;X3;"xDrive30e M Sport A. +AHK+H&K+LIVE PFROF.+20"" LM";65950;2021;1;54;2;0;0
bmw;Limousine;Annual_cars;5;4;25394;04/2021;250;Automatic;2993.0;Diesel_PF;5 l/100 km (komb.)6,5 l/100 km (innerorts)4,1 l/100 km (außerorts);Silver;Retailer;BMW ;540;d xDrive Head-Up GSD DA Prof. AHK Laser;62280;2021;1;131;5;6;4
bmw;Kombi;Annual_cars;5;5;3475;03/2021;190;Automatic;1998.0;Super95_91;6,2 l/100 km (komb.)7,6 l/100 km (innerorts)5,4 l/100 km (außerorts);Black;Retailer;BMW ;330;i xDrive Touring M Sport Gestiksteuerung DAB;61990;2021;1;142;6;7;5
bmw;Limousine;Used_cars;5;4;25531;07/2021;210;Automatic;2993.0;Diesel;4,5 l/100 km (komb.)5,8 l/100 km (innerorts)3,7 l/100 km (außerorts);White;Retailer;BMW ;530;d Limousine Sportpaket M Sportbr. Head-Up;61980;2021;1;118;4;5;3
bmw;Limousine;Annual_cars;5;4;29180;06/2021;210;Automatic;2993.0;Diesel_PF;4,7 l/100 km (komb.)5,9 l/100 km (innerorts)3,9 l/100 km (außerorts);Grey;Retailer;BMW ;530;d M Sportpaket Laser Standhzg. DA+ PA AHK HuD Hifi;61790;2021;1;123;4;5;3
bmw;Coupe;Annual_cars;4;2;12000;03/2021;275;Automatic;2998.0;Super95_91_PF;6,8 l/100 km (komb.)8,6 l/100 km (innerorts)5,7 l/100 km (außerorts);Black;Retailer;BMW ;440;i xDrive SPORTLENKUNG SPORTBREMSE;67990;2021;1;155;6;8;5
bmw;SUV;Annual_cars;5;5;8300;01/2021;265;Automatic;2998.0;Super95_E10;7,8 l/100 km (komb.)9,7 l/100 km (innerorts)6,6 l/100 km (außerorts);White;Retailer;BMW ;X3 M;40i HUD DA+ Pano PA+ H/K AHK 21'' LM;68680;2021;1;178;7;9;6
bmw;Limousine;Annual_cars;5;4;18256;04/2021;275;Automatic;2998.0;Super95_91;7 l/100 km (komb.)9 l/100 km (innerorts)5,9 l/100 km (außerorts);Blue;Retailer;BMW ;340;M340i xDrive Limousine Gestiksteuerung Head-Up;62980;2021;1;161;7;9;5
bmw;Kombi;Annual_cars;5;5;10000;01/2021;210;Automatic;2993.0;Diesel_PF;5,3 l/100 km (komb.)6,3 l/100 km (innerorts)4,7 l/100 km (außerorts);Blue;Retailer;BMW ;330;d xDrive Touring M Sport Head-Up Pano H/K;61380;2020;1;138;5;6;4
bmw;Cabrio;Annual_cars;4;2;17700;03/2021;140;Automatic;1995.0;Diesel_PF;4,2 l/100 km (komb.)5 l/100 km (innerorts)4,3 l/100 km (außerorts);Green;Retailer;BMW ;420;d Cabrio MSport/Laserlicht/AHK/Kamera/HUD/Leder;63499;2021;1;111;4;5;4
bmw;Coupe;Used_cars;4;2;11123;05/2021;275;Automatic;2998.0;Super95;7,1 l/100 km (komb.)6 l/100 km (innerorts)9 l/100 km (außerorts);White;Retailer;BMW ;440;M440i xDrive AHK+GSD+ACC+Virt.Cockpit;65540;2021;1;163;7;6;9
bmw;Kombi;Annual_cars;5;4;8599;06/2021;215;Automatic;1998.0;Super95_91;1,7 l/100 km (komb.)0,1 l/100 km (innerorts)0,1 l/100 km (außerorts);Grey;Retailer;BMW ;330;e A Tou Sport Line Laser,AHK,DAProf,DAB,;60649;2021;1;38;1;0;0
bmw;Limousine;Used_cars;5;4;18500;02/2021;215;Automatic;1998.0;Super95_91;2,1 l/100 km (komb.);White;Retailer;BMW ;530;e A xDrive Lim,ACC,AHK,GD,DAProf.,Laser,H/K;68499;2021;1;49;2;0;0
bmw;Kombi;Used_cars;5;4;13462;08/2021;275;Automatic;2998.0;Super95;7,6 l/100 km (komb.)9,7 l/100 km (innerorts)6,3 l/100 km (außerorts);Blue;Retailer;BMW ;340;xDrive Touring *HUD*Harman-Kardon*Laser*;60690;2021;1;172;7;9;6
bmw;SUV;Used_cars;5;5;19145;07/2021;210;Automatic;2993.0;Diesel_PF;5,6 l/100 km (komb.)6,7 l/100 km (innerorts)5 l/100 km (außerorts);Blue;Retailer;BMW ;X3;xDrive 30dA M Sport Standhzg. Panoramadach AHK Hea;62890;2021;1;147;5;6;5
bmw;Kombi;Demonstration_cars;5;5;6800;12/2021;215;Automatic;1998.0;Super95_PF;2,2 l/100 km (komb.);Silver;Retailer;BMW ;530;e xDrive xDrive Touring M Sportpaket Head-Up;68999;2021;1;50;2;0;0
bmw;Cabrio;Used_cars;2;2;4500;04/2021;250;Automatic;2998.0;Super95;7,2 l/100 km (komb.)9,2 l/100 km (innerorts)6 l/100 km (außerorts);Grey;Retailer;BMW ;Z4 M;40i NaviProf HeadUp ACC RFK H/K DAB 19'';61975;2021;2;164;7;9;6
